Year,Month,Day,Hour,Min,Sec,Msec,P02S ECG,P02S G1,P02S G2,P02S G3
2018,11,27,18,24,51,264,-245.15247344970703,,,
2018,11,27,18,24,51,268,-245.03517150878906,,,
2018,11,27,18,24,51,272,-244.83489990234375,,,
2018,11,27,18,24,51,276,-244.99797821044922,8222.0,4294965346.0,5684.0
2018,11,27,18,24,51,280,-245.16963958740234,,,
2018,11,27,18,24,51,284,-245.17822265625,,,
2018,11,27,18,24,51,288,-245.01800537109375,,,
2018,11,27,18,24,51,292,-244.80342864990234,,,
2018,11,27,18,24,51,295,-244.68040466308594,8094.0,4294965307.0,5713.0
2018,11,27,18,24,51,299,-244.74048614501953,,,
2018,11,27,18,24,51,303,-244.71473693847656,,,
2018,11,27,18,24,51,307,-244.77481842041016,,,
2018,11,27,18,24,51,311,-244.66609954833984,,,
2018,11,27,18,24,51,315,-244.5516586303711,8222.0,4294965405.0,5644.0
2018,11,27,18,24,51,319,-244.2798614501953,,,
2018,11,27,18,24,51,323,-243.8793182373047,,,
2018,11,27,18,24,51,327,-243.84498596191406,,,
2018,11,27,18,24,51,331,-244.07386779785156,,,
2018,11,27,18,24,51,335,-244.0624237060547,8134.0,4294965464.0,5684.0
2018,11,27,18,24,51,338,-244.28558349609375,,,
2018,11,27,18,24,51,342,-244.5659637451172,,,
2018,11,27,18,24,51,346,-244.56024169921875,,,
2018,11,27,18,24,51,350,-244.6432113647461,,,
2018,11,27,18,24,51,354,-244.74048614501953,8143.0,4294965287.0,5684.0
2018,11,27,18,24,51,358,-244.9779510498047,,,
2018,11,27,18,24,51,362,-245.16677856445312,,,
2018,11,27,18,24,51,366,-245.17822265625,,,
2018,11,27,18,24,51,370,-245.18394470214844,,,
2018,11,27,18,24,51,374,-245.19824981689453,7977.0,4294965238.0,5693.0
2018,11,27,18,24,51,378,-245.23258209228516,,,
2018,11,27,18,24,51,381,-245.39566040039062,,,
2018,11,27,18,24,51,385,-245.34988403320312,,,
2018,11,27,18,24,51,389,-245.33843994140625,,,
2018,11,27,18,24,51,393,-245.32127380371094,8241.0,4294965425.0,5713.0
2018,11,27,18,24,51,397,-245.32413482666016,,,
2018,11,27,18,24,51,401,-245.52440643310547,,,
2018,11,27,18,24,51,405,-245.46146392822266,,,
2018,11,27,18,24,51,409,-245.39566040039062,,,
2018,11,27,18,24,51,413,-245.4071044921875,8114.0,4294965327.0,5605.0
2018,11,27,18,24,51,417,-245.452880859375,,,
2018,11,27,18,24,51,420,-245.35274505615234,,,
2018,11,27,18,24,51,424,-244.86351013183594,,,
2018,11,27,18,24,51,428,-242.95806884765625,,,
2018,11,27,18,24,51,432,-240.09990692138672,7938.0,4294965483.0,5693.0
2018,11,27,18,24,51,436,-237.09869384765625,,,
2018,11,27,18,24,51,440,-233.4423065185547,,,
2018,11,27,18,24,51,444,-228.35826873779297,,,
2018,11,27,18,24,51,448,-223.4973907470703,,,
2018,11,27,18,24,51,452,-221.90380096435547,8055.0,4294965287.0,5811.0
2018,11,27,18,24,51,456,-226.98211669921875,,,
2018,11,27,18,24,51,460,-234.58385467529297,,,
2018,11,27,18,24,51,463,-239.52770233154297,,,
2018,11,27,18,24,51,467,-247.13802337646484,,,
2018,11,27,18,24,51,471,-250.35953521728516,8222.0,4294965160.0,5909.0
2018,11,27,18,24,51,475,-247.67589569091797,,,
2018,11,27,18,24,51,479,-244.85206604003906,,,
2018,11,27,18,24,51,483,-243.7906265258789,,,
2018,11,27,18,24,51,487,-243.7591552734375,,,
2018,11,27,18,24,51,491,-244.19689178466797,8320.0,4294965425.0,5850.0
2018,11,27,18,24,51,495,-244.40288543701172,,,
2018,11,27,18,24,51,499,-244.37427520751953,,,
2018,11,27,18,24,51,503,-244.5659637451172,,,
2018,11,27,18,24,51,506,-244.58599090576172,,,
2018,11,27,18,24,51,510,-244.50016021728516,8114.0,4294965385.0,5968.0
2018,11,27,18,24,51,514,-244.37999725341797,,,
2018,11,27,18,24,51,518,-244.40288543701172,,,
2018,11,27,18,24,51,522,-244.4286346435547,,,
2018,11,27,18,24,51,526,-244.2169189453125,,,
2018,11,27,18,24,51,530,-243.90220642089844,8094.0,4294965268.0,5948.0
2018,11,27,18,24,51,534,-244.01378631591797,,,
2018,11,27,18,24,51,538,-243.93081665039062,,,
2018,11,27,18,24,51,542,-243.99375915527344,,,
2018,11,27,18,24,51,545,-244.03095245361328,,,
2018,11,27,18,24,51,549,-243.90220642089844,8036.0,4294965219.0,5870.0
2018,11,27,18,24,51,553,-243.74771118164062,,,
2018,11,27,18,24,51,557,-243.55602264404297,,,
2018,11,27,18,24,51,561,-243.47877502441406,,,
2018,11,27,18,24,51,565,-243.43299865722656,,,
2018,11,27,18,24,51,569,-243.20697784423828,8016.0,4294965258.0,5889.0
2018,11,27,18,24,51,573,-243.072509765625,,,
2018,11,27,18,24,51,577,-242.98954010009766,,,
2018,11,27,18,24,51,581,-243.04962158203125,,,
2018,11,27,18,24,51,585,-242.85221099853516,,,
2018,11,27,18,24,51,588,-242.5832748413086,8163.0,4294965385.0,5870.0
2018,11,27,18,24,51,592,-242.14553833007812,,,
2018,11,27,18,24,51,596,-242.25711822509766,,,
2018,11,27,18,24,51,600,-242.15412139892578,,,
2018,11,27,18,24,51,604,-242.0339584350586,,,
2018,11,27,18,24,51,608,-241.87946319580078,8036.0,4294965287.0,5870.0
2018,11,27,18,24,51,612,-241.7736053466797,,,
2018,11,27,18,24,51,616,-241.6534423828125,,,
2018,11,27,18,24,51,620,-241.46747589111328,,,
2018,11,27,18,24,51,624,-241.6677474975586,,,
2018,11,27,18,24,51,628,-241.63055419921875,8222.0,4294965258.0,5831.0
2018,11,27,18,24,51,631,-241.49036407470703,,,
2018,11,27,18,24,51,635,-241.49036407470703,,,
2018,11,27,18,24,51,639,-241.66202545166016,,,
2018,11,27,18,24,51,643,-241.85657501220703,,,
2018,11,27,18,24,51,647,-241.93954467773438,8163.0,4294965307.0,5850.0
2018,11,27,18,24,51,651,-242.0053482055664,,,
2018,11,27,18,24,51,655,-242.13123321533203,,,
2018,11,27,18,24,51,659,-241.92523956298828,,,
2018,11,27,18,24,51,663,-242.23709106445312,,,
2018,11,27,18,24,51,667,-242.56610870361328,8143.0,4294965327.0,5889.0
2018,11,27,18,24,51,670,-242.7978515625,,,
2018,11,27,18,24,51,674,-243.06392669677734,,,
2018,11,27,18,24,51,678,-243.3786392211914,,,
2018,11,27,18,24,51,682,-243.66474151611328,,,
2018,11,27,18,24,51,686,-243.84784698486328,,,
2018,11,27,18,24,51,690,-243.91937255859375,,,
2018,11,27,18,24,51,694,-244.02236938476562,,,
2018,11,27,18,24,51,698,-244.06814575195312,,,
2018,11,27,18,24,51,702,-244.22836303710938,,,
2018,11,27,18,24,51,706,-244.16542053222656,5850.0,8202.0,4294965346.0
2018,11,27,18,24,51,710,-244.0166473388672,,,
2018,11,27,18,24,51,713,-243.88790130615234,,,
2018,11,27,18,24,51,717,-243.37005615234375,,,
2018,11,27,18,24,51,721,-243.41869354248047,,,
2018,11,27,18,24,51,725,-243.6389923095703,5811.0,8036.0,4294965346.0
2018,11,27,18,24,51,729,-243.71051788330078,,,
2018,11,27,18,24,51,733,-243.75057220458984,,,
2018,11,27,18,24,51,737,-243.77918243408203,,,
2018,11,27,18,24,51,741,-243.94512176513672,,,
2018,11,27,18,24,51,745,-244.0338134765625,5831.0,8114.0,4294965385.0
2018,11,27,18,24,51,749,-243.9737319946289,,,
2018,11,27,18,24,51,753,-243.97945404052734,,,
2018,11,27,18,24,51,756,-244.0166473388672,,,
2018,11,27,18,24,51,760,-243.9737319946289,,,
2018,11,27,18,24,51,764,-244.0052032470703,5772.0,8163.0,4294965307.0
2018,11,27,18,24,51,768,-244.01092529296875,,,
2018,11,27,18,24,51,772,-243.9279556274414,,,
2018,11,27,18,24,51,776,-243.9279556274414,,,
2018,11,27,18,24,51,780,-244.05956268310547,,,
2018,11,27,18,24,51,784,-244.48871612548828,5850.0,8094.0,4294965287.0
2018,11,27,18,24,51,788,-244.22550201416016,,,
2018,11,27,18,24,51,792,-244.12250518798828,,,
2018,11,27,18,24,51,795,-244.07672882080078,,,
2018,11,27,18,24,51,799,-244.06814575195312,,,
2018,11,27,18,24,51,803,-244.23980712890625,5929.0,8094.0,4294965327.0
2018,11,27,18,24,51,807,-244.16542053222656,,,
2018,11,27,18,24,51,811,-244.08245086669922,,,
2018,11,27,18,24,51,815,-244.0338134765625,,,
2018,11,27,18,24,51,819,-244.17686462402344,,,
2018,11,27,18,24,51,823,-244.19403076171875,5772.0,8143.0,4294965258.0
2018,11,27,18,24,51,827,-244.03095245361328,,,
2018,11,27,18,24,51,831,-243.9279556274414,,,
2018,11,27,18,24,51,835,-244.0195083618164,,,
2018,11,27,18,24,51,838,-244.08245086669922,,,
2018,11,27,18,24,51,842,-244.08817291259766,5850.0,8143.0,4294965180.0
2018,11,27,18,24,51,846,-244.17972564697266,,,
2018,11,27,18,24,51,850,-244.01092529296875,,,
2018,11,27,18,24,51,854,-244.01378631591797,,,
2018,11,27,18,24,51,858,-244.1568374633789,,,
2018,11,27,18,24,51,862,-244.2626953125,5870.0,8075.0,4294965258.0
2018,11,27,18,24,51,866,-244.31419372558594,,,
2018,11,27,18,24,51,870,-244.23694610595703,,,
2018,11,27,18,24,51,874,-244.28558349609375,,,
2018,11,27,18,24,51,878,-244.4286346435547,,,
2018,11,27,18,24,51,881,-244.5087432861328,5870.0,7977.0,4294965307.0
2018,11,27,18,24,51,885,-244.64035034179688,,,
2018,11,27,18,24,51,889,-244.50016021728516,,,
2018,11,27,18,24,51,893,-244.49443817138672,,,
2018,11,27,18,24,51,897,-244.5545196533203,,,
2018,11,27,18,24,51,901,-244.71187591552734,5889.0,8036.0,4294965140.0
2018,11,27,18,24,51,905,-244.76337432861328,,,
2018,11,27,18,24,51,909,-244.65465545654297,,,
2018,11,27,18,24,51,913,-244.22264099121094,,,
2018,11,27,18,24,51,917,-244.27127838134766,,,
2018,11,27,18,24,51,920,-244.5545196533203,5987.0,7996.0,4294965003.0
2018,11,27,18,24,51,924,-244.57740783691406,,,
2018,11,27,18,24,51,928,-244.68326568603516,,,
2018,11,27,18,24,51,932,-244.61746215820312,,,
2018,11,27,18,24,51,936,-244.62318420410156,,,
2018,11,27,18,24,51,940,-244.82059478759766,5929.0,7996.0,4294965023.0
2018,11,27,18,24,51,944,-244.86351013183594,,,
2018,11,27,18,24,51,948,-244.7805404663086,,,
2018,11,27,18,24,51,952,-244.9178695678711,,,
2018,11,27,18,24,51,956,-244.90070343017578,,,
2018,11,27,18,24,51,960,-244.9779510498047,5929.0,7938.0,4294965121.0
2018,11,27,18,24,51,963,-244.9951171875,,,
2018,11,27,18,24,51,967,-244.97222900390625,,,
2018,11,27,18,24,51,971,-244.96078491210938,,,
2018,11,27,18,24,51,975,-244.68326568603516,,,
2018,11,27,18,24,51,979,-244.96936798095703,5831.0,7957.0,4294965121.0
2018,11,27,18,24,51,983,-245.086669921875,,,
2018,11,27,18,24,51,987,-245.04375457763672,,,
2018,11,27,18,24,51,991,-245.00656127929688,,,
2018,11,27,18,24,51,995,-244.8892593383789,,,
2018,11,27,18,24,51,999,-244.9636459350586,5850.0,8143.0,4294965180.0
2018,11,27,18,24,52,3,-245.05233764648438,,,
2018,11,27,18,24,52,6,-245.086669921875,,,
2018,11,27,18,24,52,10,-244.9636459350586,,,
2018,11,27,18,24,52,14,-245.04375457763672,,,
2018,11,27,18,24,52,18,-245.10955810546875,5850.0,8183.0,4294965101.0
2018,11,27,18,24,52,22,-245.18394470214844,,,
2018,11,27,18,24,52,26,-245.2239990234375,,,
2018,11,27,18,24,52,30,-245.1639175415039,,,
2018,11,27,18,24,52,34,-245.16677856445312,,,
2018,11,27,18,24,52,38,-245.09239196777344,5909.0,8281.0,4294965268.0
2018,11,27,18,24,52,42,-245.0580596923828,,,
2018,11,27,18,24,52,45,-245.12672424316406,,,
2018,11,27,18,24,52,49,-245.1181411743164,,,
2018,11,27,18,24,52,53,-245.11241912841797,,,
2018,11,27,18,24,52,57,-245.18680572509766,5929.0,8143.0,4294965160.0
2018,11,27,18,24,52,61,-245.2526092529297,,,
2018,11,27,18,24,52,65,-245.23544311523438,,,
2018,11,27,18,24,52,69,-245.10669708251953,,,
2018,11,27,18,24,52,73,-245.0237274169922,,,
2018,11,27,18,24,52,77,-245.11241912841797,5929.0,8075.0,4294965101.0
2018,11,27,18,24,52,81,-245.18680572509766,,,
2018,11,27,18,24,52,85,-245.24402618408203,,,
2018,11,27,18,24,52,88,-245.1181411743164,,,
2018,11,27,18,24,52,92,-244.90928649902344,,,
2018,11,27,18,24,52,96,-245.0265884399414,5909.0,7840.0,4294965199.0
2018,11,27,18,24,52,100,-244.98367309570312,,,
2018,11,27,18,24,52,104,-244.8291778564453,,,
2018,11,27,18,24,52,108,-244.9321746826172,,,
2018,11,27,18,24,52,112,-244.90070343017578,,,
2018,11,27,18,24,52,116,-244.8720932006836,6007.0,7840.0,4294965180.0
2018,11,27,18,24,52,120,-244.63748931884766,,,
2018,11,27,18,24,52,124,-244.13681030273438,,,
2018,11,27,18,24,52,128,-244.08531188964844,,,
2018,11,27,18,24,52,131,-244.28558349609375,,,
2018,11,27,18,24,52,135,-244.42291259765625,5909.0,8094.0,4294965327.0
2018,11,27,18,24,52,139,-244.71187591552734,,,
2018,11,27,18,24,52,143,-245.02086639404297,,,
2018,11,27,18,24,52,147,-245.06378173828125,,,
2018,11,27,18,24,52,151,-245.0265884399414,,,
2018,11,27,18,24,52,155,-245.04375457763672,5948.0,8094.0,4294965258.0
2018,11,27,18,24,52,159,-245.27835845947266,,,
2018,11,27,18,24,52,163,-245.5158233642578,,,
2018,11,27,18,24,52,167,-245.55015563964844,,,
2018,11,27,18,24,52,170,-245.3784942626953,,,
2018,11,27,18,24,52,174,-245.4671859741211,6007.0,8016.0,4294965238.0
2018,11,27,18,24,52,178,-245.44715881347656,,,
2018,11,27,18,24,52,182,-245.55015563964844,,,
2018,11,27,18,24,52,186,-245.5615997314453,,,
2018,11,27,18,24,52,190,-245.54729461669922,,,
2018,11,27,18,24,52,194,-245.5587387084961,6027.0,8055.0,4294965082.0
2018,11,27,18,24,52,198,-245.45001983642578,,,
2018,11,27,18,24,52,202,-245.56446075439453,,,
2018,11,27,18,24,52,206,-245.59593200683594,,,
2018,11,27,18,24,52,210,-245.5301284790039,,,
2018,11,27,18,24,52,213,-245.452880859375,6085.0,7898.0,4294965140.0
2018,11,27,18,24,52,217,-245.5129623413086,,,
2018,11,27,18,24,52,221,-245.80764770507812,,,
2018,11,27,18,24,52,225,-245.5587387084961,,,
2018,11,27,18,24,52,229,-244.45152282714844,,,
2018,11,27,18,24,52,233,-241.6534423828125,6027.0,7859.0,4294965307.0
2018,11,27,18,24,52,237,-239.2873764038086,,,
2018,11,27,18,24,52,241,-237.19024658203125,,,
2018,11,27,18,24,52,245,-232.5153350830078,,,
2018,11,27,18,24,52,249,-226.5186309814453,,,
2018,11,27,18,24,52,253,-222.15843200683594,5929.0,7859.0,4294964944.0
2018,11,27,18,24,52,256,-224.43008422851562,,,
2018,11,27,18,24,52,260,-231.49394989013672,,,
2018,11,27,18,24,52,264,-236.04583740234375,,,
2018,11,27,18,24,52,268,-241.1327362060547,,,
2018,11,27,18,24,52,272,-248.80599975585938,5909.0,8241.0,4294965082.0
2018,11,27,18,24,52,276,-247.76172637939453,,,
2018,11,27,18,24,52,280,-244.78912353515625,,,
2018,11,27,18,24,52,284,-243.82781982421875,,,
2018,11,27,18,24,52,288,-243.61038208007812,,,
2018,11,27,18,24,52,292,-244.0967559814453,5968.0,8055.0,4294965101.0
2018,11,27,18,24,52,295,-244.66323852539062,,,
2018,11,27,18,24,52,299,-244.63176727294922,,,
2018,11,27,18,24,52,303,-244.86637115478516,,,
2018,11,27,18,24,52,307,-244.84634399414062,,,
2018,11,27,18,24,52,311,-244.80342864990234,5831.0,7938.0,4294965219.0
2018,11,27,18,24,52,315,-244.88067626953125,,,
2018,11,27,18,24,52,319,-244.95220184326172,,,
2018,11,27,18,24,52,323,-244.98653411865234,,,
2018,11,27,18,24,52,327,-244.8749542236328,,,
2018,11,27,18,24,52,331,-244.82059478759766,5909.0,7898.0,4294965160.0
2018,11,27,18,24,52,335,-244.71473693847656,,,
2018,11,27,18,24,52,338,-244.60601806640625,,,
2018,11,27,18,24,52,342,-244.72618103027344,,,
2018,11,27,18,24,52,346,-244.63462829589844,,,
2018,11,27,18,24,52,350,-244.49443817138672,5929.0,7800.0,4294965258.0
2018,11,27,18,24,52,354,-244.46582794189453,,,
2018,11,27,18,24,52,358,-244.28844451904297,,,
2018,11,27,18,24,52,362,-244.62604522705078,,,
2018,11,27,18,24,52,366,-244.5087432861328,,,
2018,11,27,18,24,52,370,-244.2798614501953,5889.0,7957.0,4294965238.0
2018,11,27,18,24,52,374,-244.171142578125,,,
2018,11,27,18,24,52,378,-244.08817291259766,,,
2018,11,27,18,24,52,381,-244.00806427001953,,,
2018,11,27,18,24,52,385,-243.81351470947266,,,
2018,11,27,18,24,52,389,-243.70479583740234,5850.0,8163.0,4294965219.0
2018,11,27,18,24,52,393,-243.56746673583984,,,
2018,11,27,18,24,52,397,-243.37005615234375,,,
2018,11,27,18,24,52,401,-243.33572387695312,,,
2018,11,27,18,24,52,405,-243.38722229003906,,,
2018,11,27,18,24,52,409,-243.0582046508789,5850.0,8163.0,4294965140.0
2018,11,27,18,24,52,413,-242.97237396240234,,,
2018,11,27,18,24,52,417,-242.89798736572266,,,
2018,11,27,18,24,52,420,-242.8579330444336,,,
2018,11,27,18,24,52,424,-242.8750991821289,,,
2018,11,27,18,24,52,428,-242.69771575927734,5909.0,8183.0,4294965258.0
2018,11,27,18,24,52,432,-242.75493621826172,,,
2018,11,27,18,24,52,436,-242.75779724121094,,,
2018,11,27,18,24,52,440,-242.84934997558594,,,
2018,11,27,18,24,52,444,-242.98954010009766,,,
2018,11,27,18,24,52,448,-243.02387237548828,5929.0,8094.0,4294965287.0
2018,11,27,18,24,52,452,-243.0896759033203,,,
2018,11,27,18,24,52,456,-243.255615234375,,,
2018,11,27,18,24,52,460,-243.5617446899414,,,
2018,11,27,18,24,52,463,-243.9136505126953,,,
2018,11,27,18,24,52,467,-244.16255950927734,5850.0,8114.0,4294965238.0
2018,11,27,18,24,52,471,-244.1883087158203,,,
2018,11,27,18,24,52,475,-244.41146850585938,,,
2018,11,27,18,24,52,479,-244.74048614501953,,,
2018,11,27,18,24,52,483,-245.0237274169922,,,
2018,11,27,18,24,52,487,-245.49007415771484,5664.0,8134.0,4294965385.0
2018,11,27,18,24,52,491,-245.56732177734375,,,
2018,11,27,18,24,52,495,-245.5730438232422,,,
2018,11,27,18,24,52,499,-245.72181701660156,,,
2018,11,27,18,24,52,503,-245.71609497070312,,,
2018,11,27,18,24,52,506,-245.64456939697266,5468.0,8339.0,4294965542.0
2018,11,27,18,24,52,510,-245.4986572265625,,,
2018,11,27,18,24,52,514,-245.44715881347656,,,
2018,11,27,18,24,52,518,-245.27549743652344,,,
2018,11,27,18,24,52,522,-245.27835845947266,,,
2018,11,27,18,24,52,526,-245.15533447265625,5390.0,8496.0,4294965670.0
2018,11,27,18,24,52,530,-245.1038360595703,,,
2018,11,27,18,24,52,534,-244.9808120727539,,,
2018,11,27,18,24,52,538,-245.00370025634766,,,
2018,11,27,18,24,52,542,-245.01514434814453,,,
2018,11,27,18,24,52,545,-244.97509002685547,5429.0,8418.0,4294965660.0
2018,11,27,18,24,52,549,-244.94361877441406,,,
2018,11,27,18,24,52,553,-244.88353729248047,,,
2018,11,27,18,24,52,557,-244.91214752197266,,,
2018,11,27,18,24,52,561,-244.9951171875,,,
2018,11,27,18,24,52,565,-245.00656127929688,5507.0,8418.0,4294965581.0
2018,11,27,18,24,52,569,-244.90642547607422,,,
2018,11,27,18,24,52,573,-244.86637115478516,,,
2018,11,27,18,24,52,577,-244.86351013183594,,,
2018,11,27,18,24,52,581,-244.95506286621094,,,
2018,11,27,18,24,52,585,-245.00656127929688,5527.0,8398.0,4294965621.0
2018,11,27,18,24,52,588,-244.89784240722656,,,
2018,11,27,18,24,52,592,-244.89498138427734,,,
2018,11,27,18,24,52,596,-244.7834014892578,,,
2018,11,27,18,24,52,600,-244.8263168334961,,,
2018,11,27,18,24,52,604,-244.93789672851562,5409.0,8457.0,4294965670.0
2018,11,27,18,24,52,608,-244.7977066040039,,,
2018,11,27,18,24,52,612,-244.80342864990234,,,
2018,11,27,18,24,52,616,-244.65465545654297,,,
2018,11,27,18,24,52,620,-244.95506286621094,,,
2018,11,27,18,24,52,624,-244.89784240722656,5448.0,8398.0,4294965523.0
2018,11,27,18,24,52,628,-244.8291778564453,,,
2018,11,27,18,24,52,631,-244.74334716796875,,,
2018,11,27,18,24,52,635,-244.7490692138672,,,
2018,11,27,18,24,52,639,-244.86637115478516,,,
2018,11,27,18,24,52,643,-245.00083923339844,5409.0,8477.0,4294965542.0
2018,11,27,18,24,52,647,-244.94075775146484,,,
2018,11,27,18,24,52,651,-244.95506286621094,,,
2018,11,27,18,24,52,655,-245.0094223022461,,,
2018,11,27,18,24,52,659,-245.0580596923828,,,
2018,11,27,18,24,52,663,-245.16963958740234,5566.0,8222.0,4294965601.0
2018,11,27,18,24,52,667,-245.18966674804688,,,
2018,11,27,18,24,52,670,-244.95506286621094,,,
2018,11,27,18,24,52,674,-245.1639175415039,,,
2018,11,27,18,24,52,678,-245.0723648071289,,,
2018,11,27,18,24,52,682,-245.09811401367188,,,
2018,11,27,18,24,52,686,-245.20397186279297,,,
2018,11,27,18,24,52,690,-245.1953887939453,,,
2018,11,27,18,24,52,694,-245.18108367919922,,,
2018,11,27,18,24,52,698,-245.23544311523438,,,
2018,11,27,18,24,52,702,-245.39852142333984,,,
2018,11,27,18,24,52,706,-245.4214096069336,,,
2018,11,27,18,24,52,710,-245.4071044921875,,,
2018,11,27,18,24,52,713,-245.361328125,,,
2018,11,27,18,24,52,717,-245.38707733154297,,,
2018,11,27,18,24,52,721,-245.64456939697266,4294965444.0,5733.0,8036.0
2018,11,27,18,24,52,725,-245.67890167236328,,,
2018,11,27,18,24,52,729,-245.51868438720703,,,
2018,11,27,18,24,52,733,-245.53585052490234,,,
2018,11,27,18,24,52,737,-245.59307098388672,,,
2018,11,27,18,24,52,741,-245.64170837402344,4294965464.0,5791.0,8134.0
2018,11,27,18,24,52,745,-245.81623077392578,,,
2018,11,27,18,24,52,749,-245.70178985595703,,,
2018,11,27,18,24,52,753,-245.56446075439453,,,
2018,11,27,18,24,52,756,-245.64170837402344,,,
2018,11,27,18,24,52,760,-245.66173553466797,4294965483.0,5831.0,8114.0
2018,11,27,18,24,52,764,-245.64456939697266,,,
2018,11,27,18,24,52,768,-245.67604064941406,,,
2018,11,27,18,24,52,772,-245.59593200683594,,,
2018,11,27,18,24,52,776,-245.62454223632812,,,
2018,11,27,18,24,52,780,-245.68462371826172,4294965523.0,5929.0,7938.0
2018,11,27,18,24,52,784,-245.70751190185547,,,
2018,11,27,18,24,52,788,-245.63884735107422,,,
2018,11,27,18,24,52,792,-245.50151824951172,,,
2018,11,27,18,24,52,795,-245.47863006591797,,,
2018,11,27,18,24,52,799,-245.8019256591797,4294965581.0,5987.0,7781.0
2018,11,27,18,24,52,803,-245.7447052001953,,,
2018,11,27,18,24,52,807,-245.73326110839844,,,
2018,11,27,18,24,52,811,-245.61309814453125,,,
2018,11,27,18,24,52,815,-245.77903747558594,,,
2018,11,27,18,24,52,819,-245.85914611816406,4294965640.0,6085.0,7742.0
2018,11,27,18,24,52,823,-245.88775634765625,,,
2018,11,27,18,24,52,827,-245.82767486572266,,,
2018,11,27,18,24,52,831,-245.85628509521484,,,
2018,11,27,18,24,52,835,-245.77045440673828,,,
2018,11,27,18,24,52,838,-245.90778350830078,4294965562.0,6115.0,7820.0
2018,11,27,18,24,52,842,-245.85914611816406,,,
2018,11,27,18,24,52,846,-245.77903747558594,,,
2018,11,27,18,24,52,850,-245.87631225585938,,,
2018,11,27,18,24,52,854,-245.81623077392578,,,
2018,11,27,18,24,52,858,-245.99647521972656,4294965581.0,6213.0,8016.0
2018,11,27,18,24,52,862,-245.94783782958984,,,
2018,11,27,18,24,52,866,-245.84197998046875,,,
2018,11,27,18,24,52,870,-245.81336975097656,,,
2018,11,27,18,24,52,874,-245.93639373779297,,,
2018,11,27,18,24,52,878,-246.11949920654297,4294965503.0,6517.0,7957.0
2018,11,27,18,24,52,881,-246.10519409179688,,,
2018,11,27,18,24,52,885,-246.002197265625,,,
2018,11,27,18,24,52,889,-246.03939056396484,,,
2018,11,27,18,24,52,893,-245.9392547607422,,,
2018,11,27,18,24,52,897,-245.76473236083984,4294965503.0,6575.0,7673.0
2018,11,27,18,24,52,901,-245.85342407226562,,,
2018,11,27,18,24,52,905,-245.75042724609375,,,
2018,11,27,18,24,52,909,-245.6502914428711,,,
2018,11,27,18,24,52,913,-245.54729461669922,,,
2018,11,27,18,24,52,917,-245.57876586914062,4294965748.0,6428.0,7536.0
2018,11,27,18,24,52,920,-245.56732177734375,,,
2018,11,27,18,24,52,924,-245.32699584960938,,,
2018,11,27,18,24,52,928,-244.86351013183594,,,
2018,11,27,18,24,52,932,-244.49443817138672,,,
2018,11,27,18,24,52,936,-244.69757080078125,4294965826.0,6448.0,7516.0
2018,11,27,18,24,52,940,-245.39852142333984,,,
2018,11,27,18,24,52,944,-245.34988403320312,,,
2018,11,27,18,24,52,948,-245.57018280029297,,,
2018,11,27,18,24,52,952,-245.59307098388672,,,
2018,11,27,18,24,52,956,-245.58162689208984,4294965601.0,6536.0,7712.0
2018,11,27,18,24,52,960,-245.5615997314453,,,
2018,11,27,18,24,52,963,-245.79906463623047,,,
2018,11,27,18,24,52,967,-245.91064453125,,,
2018,11,27,18,24,52,971,-245.90778350830078,,,
2018,11,27,18,24,52,975,-245.9278106689453,4294965660.0,6673.0,7693.0
2018,11,27,18,24,52,979,-246.00791931152344,,,
2018,11,27,18,24,52,983,-246.0479736328125,,,
2018,11,27,18,24,52,987,-246.0193634033203,,,
2018,11,27,18,24,52,991,-246.03652954101562,,,
2018,11,27,18,24,52,995,-245.96786499023438,4294965464.0,6830.0,7693.0
2018,11,27,18,24,52,999,-245.9735870361328,,,
2018,11,27,18,24,53,3,-245.95355987548828,,,
2018,11,27,18,24,53,6,-245.96500396728516,,,
2018,11,27,18,24,53,10,-245.71895599365234,,,
2018,11,27,18,24,53,14,-245.71895599365234,4294965542.0,6634.0,7438.0
2018,11,27,18,24,53,18,-245.78475952148438,,,
2018,11,27,18,24,53,22,-245.87059020996094,,,
2018,11,27,18,24,53,26,-245.7418441772461,,,
2018,11,27,18,24,53,30,-245.57018280029297,,,
2018,11,27,18,24,53,34,-244.45438385009766,4294965826.0,6556.0,7457.0
2018,11,27,18,24,53,38,-241.90235137939453,,,
2018,11,27,18,24,53,42,-238.861083984375,,,
2018,11,27,18,24,53,45,-236.14025115966797,,,
2018,11,27,18,24,53,49,-231.09054565429688,,,
2018,11,27,18,24,53,53,-225.04520416259766,4294966022.0,6311.0,7536.0
2018,11,27,18,24,53,57,-219.9869155883789,,,
2018,11,27,18,24,53,61,-220.8423614501953,,,
2018,11,27,18,24,53,65,-227.60868072509766,,,
2018,11,27,18,24,53,69,-234.25769805908203,,,
2018,11,27,18,24,53,73,-239.65072631835938,4294965601.0,6673.0,7673.0
2018,11,27,18,24,53,77,-248.62289428710938,,,
2018,11,27,18,24,53,81,-248.60858917236328,,,
2018,11,27,18,24,53,85,-245.79620361328125,,,
2018,11,27,18,24,53,88,-244.22264099121094,,,
2018,11,27,18,24,53,92,-243.9136505126953,4294965787.0,6850.0,7712.0
2018,11,27,18,24,53,96,-244.35710906982422,,,
